Date,SoilMoist,LST,Rainfall,NDVI,SAVI,VCI,TCI,VHI,Week,Rainfall_Anom,SoilMoist_Anom,LST_Anom,NDVI_Anom,SAVI_Anom,County
2016-06-05,0.21806554984002469,39.69940869207555,13.34119760646311,0.22929383505785453,0.14901192619124662,38.27823137664151,48.71876399977403,42.98170605263758,16.5,0.9170140767623526,0.008535814912867883,-0.8751837965129194,-0.0028262605463005345,-0.0029241931143573255,Turkana
2016-06-12,0.21941294721787263,39.27677498474579,12.832809332277249,0.23719744978149782,0.1534789517207822,39.42266569046354,47.93927119765891,43.83134845038873,17.5,0.9763099934231324,0.008854826471363826,-0.8848200614958076,-0.0008376188177191407,-0.0017866823337610814,Turkana
2016-06-19,0.22128346251915354,38.757450922009525,12.457141452645772,0.24376672663594237,0.1570753245228265,40.84167413192177,47.28674479317478,44.731135215460874,18.5,1.3313197400572343,0.010640335511282684,-0.9021055709502596,0.00091594920488901,-0.0007783449331104549,Turkana
2016-06-26,0.22360318917920904,38.233947652937225,11.973274136040855,0.24957622621512274,0.16027931977643087,42.6710535887997,46.87746041601855,45.75085623758082,19.5,1.7030049166953474,0.013826827733149494,-0.912735493730049,0.0029654067918988836,0.0004914923005350259,Turkana
2016-07-03,0.22536244562112503,37.81586962784235,11.120966370129908,0.25513878963390785,0.16348789437453357,44.8691379063223,46.83200784401327,46.87827990430764,20.5,1.7637759936415776,0.01734437966149373,-0.9116906482420539,0.0059129083727265455,0.0024235331920467056,Turkana
2016-07-10,0.2254921259351129,37.590444351872016,9.804671227316064,0.2604744992121041,0.1667064262983267,47.19488105955625,47.06923544484795,48.05241745653035,21.5,1.3286935737985592,0.019898480516389885,-0.8829498149991976,0.01001624006974376,0.00514426055593217,Turkana
2016-07-17,0.22357671343384047,37.5487921760828,8.168001355092045,0.2650177466960532,0.16950689501875385,49.310288164700815,47.54661476336246,49.0892196493574,22.5,0.45675302349637015,0.020674622707815372,-0.838544491885988,0.014939659975600407,0.008371700712165751,Turkana
2016-07-24,0.2201924099326635,37.64406197138682,6.562295702550941,0.2678483360535414,0.17122100632935333,50.90219607029828,48.2432038636517,49.768309834755904,23.5,-0.5642251568593367,0.01978602143364465,-0.777023797981443,0.019815662945823365,0.011489618915254352,Turkana
2016-07-31,0.216618739506506,37.8195771706881,5.38751589327592,0.2682439304948649,0.17132621762810654,51.805992842015314,49.09616638560946,49.968495178491544,24.5,-1.3515408211806614,0.01815100720981429,-0.6762925848931722,0.023683476218206812,0.01383973418369005,Turkana
2016-08-07,0.21397252675598644,37.99292438884675,4.779686867988669,0.26616889719122244,0.16979065304305796,52.08037249746396,49.930984650006714,49.77955651619794,25.5,-1.7429901277036102,0.016705533712015948,-0.5582524249418768,0.026001264316209596,0.015068556526342048,Turkana
2016-08-14,0.21257683395119423,38.1140633791463,4.6150178147928465,0.2621642876543277,0.16702245325706977,51.89100450611232,50.5855439569825,49.38034414186677,26.5,-1.8165006492189224,0.015765647170626722,-0.4654643821181761,0.02660384978890384,0.015119810514215916,Turkana
2016-08-21,0.21208517645001548,38.20731331357184,4.659558674935986,0.2571663862854535,0.16369778189730272,51.39034633364913,50.93010200810203,48.952805316997825,27.5,-1.7411311065252562,0.01517415616537419,-0.4190381634831836,0.02571826764421147,0.014196525452252334,Turkana
2016-08-28,0.21170587289629803,38.32133118998507,4.68258592161366,0.25210945606475493,0.16045689526118692,50.651563156135545,50.93032243887049,48.6015347840438,28.5,-1.6777198410006007,0.014484828301736107,-0.45626139694933165,0.023769190556751186,0.012596370759872239,Turkana
2016-09-04,0.21049264662592637,38.54502912367091,4.547982240624966,0.24777774689112808,0.15781899117268555,49.67085692817931,50.73014442334761,48.29361472371065,29.5,-1.707852183455211,0.01314042343671838,-0.5537145993966899,0.021401270784037623,0.010747634259865517,Turkana
2016-09-11,0.2078704953310954,38.951677041011884,4.248470285901795,0.2445981560470065,0.15605389620897928,48.4116026370668,50.539352778717536,47.92168061000717,30.5,-1.8202616252753356,0.0108221065610435,-0.6489823971391004,0.019287917541802525,0.009103767262197318,Turkana
2016-09-18,0.20396112250050727,39.5107680533112,3.8917885107334986,0.24251732829120207,0.15507612783380756,46.861506207051924,50.482299113491536,47.392078070569916,31.5,-1.9160140337097598,0.00764332942724346,-0.718653492433754,0.01782544842606499,0.00792144367412291,Turkana
2016-09-25,0.19949577578149189,40.15173149655558,3.589461401380145,0.24094234943092632,0.15446166648832982,45.0565092809471,50.66214381398644,46.6140689148308,32.5,-1.8995970703901204,0.004124684485814369,-0.7313478131746631,0.016831826748127415,0.007107976718599723,Turkana
2016-10-02,0.195153929574688,40.77602535222506,3.350208834043874,0.23908006967996867,0.15367563074112614,43.064028503702104,51.34214202569823,45.45467333345089,33.5,-1.792039614975633,0.0006653781676257825,-0.6708722901130842,0.015740320591011315,0.006334246582621032,Turkana
2016-10-09,0.1911278790837333,41.35719931830673,3.0975387379786574,0.2362885501172036,0.1522978591662633,40.915251679120104,52.68125558944141,43.84522604927201,34.5,-1.707207022276709,-0.0027652172952908776,-0.5010526759781199,0.013946199338974613,0.005240875204090586,Turkana
2016-10-16,0.18705491125605642,41.9141075471608,2.761735814595457,0.2323069534920503,0.1501526312483444,38.58837369163279,54.691582239576896,41.77839953456205,35.5,-1.7617732200348943,-0.006668997761874645,-0.20624568925766043,0.011080408351828138,0.0035996847023476975,Turkana
2016-10-23,0.18259214354343886,42.46247476437897,2.356288131750406,0.22713575351023566,0.14722474790348292,36.03819691167262,57.1596060983973,39.349468086104785,36.5,-1.9960746520315198,-0.011431862018854648,0.20047728344561713,0.006940523532334412,0.0012779636515724048,Turkana
2016-10-30,0.17791573863914825,42.97499969207636,1.9916796910947607,0.22097841060657922,0.14361048696791331,33.261204529799905,59.778196934238046,36.71479723242757,37.5,-2.3286776710191677,-0.016792038306983864,0.6575886943859194,0.0014699735853586776,-0.0017752348245631301,Turkana
2016-11-06,0.17375639380918084,43.4121205925676,1.7852731188296118,0.2143700237717837,0.1395793866178348,30.3637211982943,62.22490967508682,34.090753925861016,38.5,-2.620896366550843,-0.021831088516825164,1.1124337843182726,-0.0050380050222486,-0.005421495725044103,Turkana
2016-11-13,0.17083088853416625,43.681835043080184,1.7796719823588105,0.20801578777758067,0.13550269461695028,27.5571639434645,64.25664470618891,31.700443675639416,39.5,-2.787282034142184,-0.025600887635050196,1.456922687893492,-0.012004615517127566,-0.00935470977791915,Turkana
2016-11-20,0.16942794964008892,43.782548786904385,1.9443536351122337,0.2026393094386487,0.13179385789447076,25.066915536976293,65.81967600266152,29.683042678422083,40.5,-2.833684383945388,-0.02771610183190559,1.680032954016972,-0.018632576176847503,-0.013118940437665857,Turkana
2016-11-27,0.1693318032867237,43.77258937028847,2.1877880297493006,0.19867917873937432,0.1287159965666584,23.02815304245152,67.08818798263111,28.02612510528297,41.5,-2.8425344998613986,-0.028484608780102703,1.826280546782602,-0.024286500894072655,-0.016351298581416235,Turkana
2016-12-04,0.1697538113450303,43.71033434484505,2.408964098040662,0.19619646092924212,0.12631470451807045,21.445188514933673,68.334981891252,26.609772216558753,42.5,-2.8966716492220836,-0.028831513595564105,1.9520274897622503,-0.028720995276976666,-0.018936130138924784,Turkana
2016-12-11,0.16981066344640286,43.61713326119038,2.541658708141274,0.1948612430351042,0.12445572980435439,20.216193546142144,69.79249653368124,25.28040240146146,43.5,-3.0287301511965663,-0.029627373227572678,2.0900147545961936,-0.03219440435630421,-0.021026920981641245,Turkana
2016-12-18,0.16898905437545553,43.51202068052055,2.5601004515799484,0.1941253127356585,0.1229037246269275,19.190823838001347,71.45054246980315,23.978873161658754,44.5,-3.210978842427157,-0.03113120651060845,2.2597426117143105,-0.03525879457978597,-0.0229350202235005,Turkana
2016-12-25,0.1671824875302235,43.41618412307895,2.476281431425222,0.1934855502468947,0.12146708569094707,18.250725964092602,73.10453818427328,22.744476385532455,45.5,-3.3715485880989706,-0.03305391761091316,2.4480103817094894,-0.038371153723643074,-0.024899045490468886,Turkana
2017-01-01,0.1646381423018833,43.32670151702646,2.3253591240004154,0.19271280045006312,0.12010502243822656,17.359138644692386,74.47271233102192,21.68059358283476,46.5,-3.3866390425694344,-0.034426898603438456,2.575026105074446,-0.04119979408340683,-0.026690051069198584,Turkana
2017-01-08,0.1618149397937614,43.23400343483237,2.1352193195783946,0.1918013234942703,0.11887229493955569,16.569292210725553,75.26236648431822,20.938101476293973,43.166666666666664,-3.3160779269508662,-0.03480969223491253,2.597604723446126,-0.043640030013908156,-0.028224678501829914,Turkana
2017-01-15,0.15911421768662734,43.116914792855205,1.9358145723601459,0.19082507680187655,0.11781320968845692,16.021269716632432,75.31775618601348,20.657078865388534,39.833333333333336,-3.1297281895402747,-0.03393000856543388,2.4728250530436786,-0.04533834466952294,-0.02927997297545887,Turkana
2017-01-22,0.1568351660515308,43.032256925697006,1.7703494186968598,0.18988840509564306,0.11695806035929623,15.894625402327131,74.6189677853876,20.941331680785186,36.5,-2.82336287978975,-0.03169980803872686,2.260178970745826,-0.04585024292014737,-0.029609833837297556,Turkana
2017-01-29,0.15511909279405656,42.9699255557771,1.6794667890944615,0.18906630951691825,0.11632490593176893,16.31794576723155,73.24687147020315,21.82185450989105,33.166666666666664,-2.414417679789077,-0.028329854398643713,1.9717292765443493,-0.044846895592795755,-0.02903186892560076,Turkana
