Date,SoilMoist,LST,Rainfall,NDVI,SAVI,VCI,TCI,VHI,Week,Rainfall_Anom,SoilMoist_Anom,LST_Anom,NDVI_Anom,SAVI_Anom,County
2005-08-21,0.1547400153819146,29.129660728598598,14.897081289426085,0.7026669734451482,0.4834649837265481,67.36984173869591,49.37313330318494,59.23443623216315,27.5,1.06228058676892,-0.004357011460922468,1.3311974142172802,0.041480582091907914,0.0324531064565477,Kilifi
2005-08-28,0.15185384556427914,29.292859230908764,13.4038147922753,0.6913451581246877,0.4751089907904611,65.45549979352818,48.99388291442108,58.33070968474385,28.5,0.4971973609996949,-0.004432033785444485,1.2373606165345785,0.03403827720963588,0.02672536953098863,Kilifi
2005-09-04,0.14898610004870977,29.583617266893455,12.058513197014982,0.6778409813744806,0.4650309377568245,63.23470052561908,48.71394553354666,57.253438749241525,29.5,-0.1139096116478655,-0.004513664124000799,0.9950303158609349,0.02625161511933761,0.020441397927758162,Kilifi
2005-09-11,0.14671836815278014,29.98817397851496,10.724913105532684,0.6620723065307242,0.4532943648279215,60.76762664271541,48.415483854007825,55.99413173077077,30.5,-0.8768970771179361,-0.004148445960389627,0.6079537703156394,0.01835461717074587,0.01380039121303582,Kilifi
2005-09-18,0.14512880755644622,30.479511226514912,9.35884769857705,0.6439239776064419,0.4399561921664887,57.98841085565587,48.05750182540285,54.43999823438716,31.5,-1.883305967482893,-0.0034848213661931187,0.1690978949850077,0.010229820359079591,0.006815199234670115,Kilifi
2005-09-25,0.1439180576978565,31.03706852052666,8.064543210940096,0.623659062436825,0.42529651201086766,54.816821790274695,47.71037829881387,52.48786499080077,32.5,-3.079608137969147,-0.0030422786616525824,-0.1876315136014437,0.001645413301611313,-0.0005506292193619375,Kilifi
2005-10-02,0.14264672519235613,31.662483401502342,7.032882417368228,0.6021889096019689,0.41000210438329227,51.272219227771195,47.65331288083558,50.15744570322526,33.5,-4.326830101744684,-0.003403783176231178,-0.342649563847667,-0.007371001609595779,-0.008120709303243365,Kilifi
2005-10-09,0.1410383120134439,32.32554640497098,6.437187096005907,0.5811696004158875,0.3952150382797656,47.5040069869622,48.110814536337784,47.577850236787164,34.5,-5.539583704915863,-0.004896416936016605,-0.28907321860882745,-0.016250785581192893,-0.015361480228734806,Kilifi
2005-10-16,0.13934338468720095,32.99407195143146,6.293762242671737,0.562567591598031,0.38224894454183717,43.78509556814533,49.10240511492922,44.95710954118621,35.5,-6.770595923539967,-0.007253029220844015,-0.07932602183282533,-0.024036829409872895,-0.021545826004555648,Kilifi
2005-10-23,0.138229310999759,33.618685735699685,6.537979236376873,0.54779007438031,0.37202209775038336,40.44554428376893,50.410230034939644,42.56138007139578,36.5,-8.077182622691458,-0.009784004338731547,0.19955225491779535,-0.030220551928531108,-0.026345320289418318,Kilifi
2005-10-30,0.13835890147774413,34.12361058769033,7.104037009645503,0.5373174482872337,0.3648058988661063,37.787700262932766,51.68883418462482,40.67127165887198,37.5,-9.403808510384081,-0.01184328855972878,0.43566907456703924,-0.03500952985903433,-0.029984768515850843,Kilifi
2005-11-06,0.14001362942168707,34.46065797067703,7.999271314833703,0.5314435754288146,0.3607984780140366,36.03734589579439,52.68253930766435,39.486601972587664,38.5,-10.515115086748194,-0.013169336989201967,0.5729868558466293,-0.0384505868074344,-0.032531378460518984,Kilifi
2005-11-13,0.14304247226476044,34.64135923504301,9.278177793973526,0.5301156627001948,0.360009023743439,35.260721990008555,53.26566603418897,39.057312679727126,39.5,-11.195606544095371,-0.013892522719702295,0.6384149580805051,-0.040482316984210336,-0.03389656857353201,Kilifi
2005-11-20,0.14701909012661868,34.68640497285853,10.939429323145218,0.5325842247753778,0.3619010393846492,35.30011390917476,53.38944446548373,39.25419887206672,40.5,-11.366229074867938,-0.014345275719330348,0.664369125662728,-0.04136573031693964,-0.03422907566910674,Kilifi
2005-11-27,0.1512817512590495,34.615212683092196,12.75903752800489,0.5374686211197044,0.365417638857435,35.843188696507745,53.14521522456109,39.80973596017454,41.5,-11.163205990072788,-0.014957811809898018,0.6616580887472893,-0.04188397094819293,-0.03410020506511333,Kilifi
2005-12-04,0.1550286980872373,34.45688519486281,14.232993758325735,0.5431043542078818,0.36928104108923115,36.553086990936386,52.64340609557601,40.460726910874016,42.5,-10.967511572520422,-0.01612479350607653,0.6431191580736382,-0.043022304402737854,-0.03424704792614365,Kilifi
2005-12-11,0.15761921870794185,34.245478663363066,14.985509899892795,0.5482207160269914,0.37250377057223477,37.19854938552506,52.045486355206464,41.02798607176704,43.5,-10.988089494396165,-0.01794694920821251,0.6066456887780026,-0.045263791194752566,-0.035080677127709715,Kilifi
2005-12-18,0.15879987837895412,34.03432075979777,14.969961497221872,0.5522293007292975,0.37465808928778105,37.70375731848936,51.531022894186606,41.478906393664396,44.5,-11.149979700816461,-0.020158397847143444,0.5926160659095275,-0.04824860879739753,-0.03642083140461153,Kilifi
2005-12-25,0.15871558122389642,33.850614805548645,14.41611903710907,0.5552496852097196,0.3759063442133261,38.10222664576348,51.256030098208015,41.87707418979797,45.5,-11.166768192490942,-0.022243779604471426,0.6213905217290504,-0.050776901504420345,-0.03750525111008325,Kilifi
