Date,SoilMoist,LST,Rainfall,NDVI,SAVI,VCI,TCI,VHI,Week,Rainfall_Anom,SoilMoist_Anom,LST_Anom,NDVI_Anom,SAVI_Anom,County
2006-08-13,0.16916075778205616,32.58823451635154,2.2183235465315883,0.32580319184766954,0.2142483062349155,46.92594031474699,54.32778252697588,45.88361175736231,26.5,-0.7270776454983898,0.007974709838611677,1.2212250071842499,0.04503458492195774,0.03224500603293209,Taita-Taveta
2006-08-20,0.1643551602121566,32.82717973156069,2.1326922283289202,0.30868724800095343,0.20270624282944313,46.67523704971064,54.73695219469641,45.71936143079888,27.5,-0.7539205075670249,0.0069376199334840695,1.3866719004708736,0.03699652130370224,0.026482715412701793,Taita-Taveta
2006-08-27,0.15948098291234894,33.06235360773583,2.1962076632564815,0.29361236443847927,0.19290609951926038,46.65602461545549,54.728156468789955,45.768025623849304,28.5,-0.6995261215237986,0.005399762132292841,1.39148479632117,0.02923134876605318,0.021209918877167864,Taita-Taveta
2006-09-03,0.15460690337861885,33.31343782975685,2.303136135017972,0.28088142389987975,0.18515420066774965,46.76387574153933,54.10326827685086,46.06982927240685,29.5,-0.6443871762872443,0.003486035472152154,1.1844448980728457,0.022250806771901246,0.016852560534724236,Taita-Taveta
2006-09-10,0.15022175290311443,33.56728522200199,2.397198904986682,0.2703603238692294,0.179367866015521,46.91382167895505,52.72084734602604,46.70041001026626,30.5,-0.640784404153565,0.0017216195154185255,0.7556170071242981,0.016225393551978634,0.013492138824096144,Taita-Taveta
2006-09-17,0.147133672623777,33.81818728885823,2.5187219058184778,0.26178673565621885,0.1751972876881065,47.093103610257764,50.62363548140252,47.68673271845639,31.5,-0.6673585067774729,0.0008742436618178473,0.183757316779159,0.011240302642456318,0.010983097369223588,Taita-Taveta
2006-09-24,0.14604589795756537,34.051876168120586,2.768458609115436,0.2549372133225548,0.17219716253458486,47.30054625625775,48.03658950341178,48.94320589121517,32.5,-0.6491099290739835,0.0015579521011152356,-0.4265785864460474,0.007339115092130498,0.009075217934022176,Taita-Taveta
2006-10-01,0.14713681734338088,34.26028498125415,3.214111590751053,0.24975780362015287,0.17002305981223564,47.50993160077587,45.42186769592788,50.21947302576621,33.5,-0.5583412903911612,0.0038331392347351217,-0.976656157671985,0.004576874225186912,0.007564077898848128,Taita-Taveta
2006-10-08,0.15007584029821888,34.43984245259958,3.9044021013474395,0.24639920793066797,0.168589388704338,47.669773087941685,43.140387478204055,51.27310208513699,34.5,-0.4055493703002358,0.007233472094338213,-1.4270590869282909,0.0030200509059685188,0.006402354872470037,Taita-Taveta
2006-10-15,0.15439536942303286,34.58841277844726,4.956508515886568,0.24505095028048166,0.16799599857008976,47.733966073013136,41.30768971886413,51.97706267959634,35.5,-0.13615250823688838,0.011178063483282026,-1.8006095860524163,0.0025938754083856264,0.005600510842431542,Taita-Taveta
2006-10-22,0.1597485564102478,34.684603118499645,6.475196097088291,0.24589727523618143,0.16846557125139383,47.69653371616261,39.787589939470585,52.40017533737437,36.5,0.3107175436781748,0.015227304253985363,-2.1585342680402797,0.003057660963793287,0.00514915318039483,Taita-Taveta
2006-10-29,0.16593789758838315,34.705094429481335,8.477375507327364,0.24943988413493812,0.17049275042272008,47.68564577497019,38.3322563981549,52.78694696184183,37.5,0.9503227388518029,0.01910892572671159,-2.534941381137291,0.004312863008370219,0.005147562870612854,Taita-Taveta
2006-11-05,0.1730123737564051,34.61545162537813,11.008301216172596,0.25679799687566635,0.1750029781585447,48.021081130616516,36.7519672548708,53.47100549214813,38.5,1.8767120236430388,0.022832539497302184,-2.9303219192825765,0.00680283140663514,0.006044180704849088,Taita-Taveta
2006-11-12,0.18093965900651443,34.4072054760419,14.030113460044937,0.2694988078544172,0.1831883336418515,49.05945523107635,35.0209425070253,54.678837959393405,39.5,3.102623404424842,0.026387695946999357,-3.3095217464831292,0.011495442367747752,0.008634464384743532,Taita-Taveta
2006-11-19,0.18946190194941578,34.09363611310749,17.381030151647867,0.28855165446269126,0.19583362234523716,50.96725792071416,33.263059331952356,56.4276980457862,40.5,4.5117732093769325,0.029630523571216927,-3.626257312977582,0.019228227210127114,0.013595627587866891,Taita-Taveta
2006-11-26,0.19833747451734177,33.70411963436912,20.992478451482036,0.31370020133025506,0.21272237378140332,53.66211391826556,31.642668491164233,58.58833333534597,41.5,6.107327184815844,0.032575281765923995,-3.8673371462732393,0.030054365792925353,0.02095701349245191,Taita-Taveta
2006-12-03,0.20730091515998886,33.28564199973029,24.779498224597564,0.34363730995554215,0.23278173364248114,56.92263393910212,30.256898873991076,60.990592540372035,42.5,7.923074550119022,0.035357464332730314,-4.0379405891482625,0.04344506754421248,0.030206786010770134,Taita-Taveta
2006-12-10,0.2159503657740075,32.86494144031682,28.60978593679124,0.37652398357577876,0.25462819186667285,60.46656662469368,29.057064684422105,63.49078123067713,43.5,9.999083202018198,0.03808771523749239,-4.157177516289773,0.05856615509294677,0.040650613723444445,Taita-Taveta
2006-12-17,0.2239435992280067,32.441881623673275,32.37260172609048,0.41071757337561227,0.2771323837573492,64.05783567350561,27.98914597156472,65.96865597666387,44.5,12.421606760448887,0.04090599393801326,-4.243821903516117,0.07472848444197025,0.05176542326375167,Taita-Taveta
2006-12-24,0.231174689024368,31.99246396338967,35.73107325319876,0.44524970894528876,0.29978924625707243,67.60458258050699,26.8889934350308,68.45620210394134,45.5,15.018272489173702,0.04404039935184049,-4.3366827538757535,0.09177924444276282,0.06350942850444506,Taita-Taveta
2006-12-31,0.23776239505719562,31.483867959795063,38.155081371385066,0.4794939457580008,0.3224402185577819,71.15368064415752,25.493455315291712,71.12624983594218,46.5,16.65518859590121,0.04608116913298966,-4.409558280407749,0.10521519488145065,0.0725273280627664,Taita-Taveta
2007-01-07,0.24365051858354578,30.92982693636247,39.10463805624126,0.512804990646409,0.34484806576883864,74.79110930889536,23.60529634244008,74.13407571096731,43.166666666666664,17.812336025286893,0.04977943754122122,-4.592421264907583,0.12299244468830599,0.08526779172645903,Taita-Taveta
2007-01-14,0.24859711573321144,30.374002429587822,38.44836934263112,0.5442254808483206,0.3663862629434343,78.49944156449818,21.300578703291198,77.42396567774027,39.833333333333336,17.882371605617934,0.05389220493003954,-4.85694727309003,0.14121786127211258,0.09851461517725908,Taita-Taveta
2007-01-21,0.2524134220342833,29.918541994851935,36.48041442772918,0.5722714633373902,0.38591292212137723,82.1600590253306,18.952840453675574,80.72491577285749,36.5,17.131760664174617,0.05817133841337987,-5.118039928326364,0.15916495886237456,0.11166412810786393,Taita-Taveta
2007-01-28,0.2549777897988892,29.654249686338062,33.562949971898874,0.5948650904574889,0.40178714083118755,85.50993145993031,17.023413155369877,83.64886571804477,33.166666666666664,15.790629697290337,0.062485292647673295,-5.3288992227618515,0.175495893473252,0.12356703667479389,Taita-Taveta
2007-02-04,0.2565027999106882,29.643769215134483,30.089356010827885,0.6096663837714543,0.41220633448039123,88.2218912713991,15.7690184225092,85.88609117665044,29.833333333333332,14.141724188832676,0.06694024407082962,-5.439032143812324,0.18838481914224917,0.1327556934922605,Taita-Taveta
2007-02-11,0.2574217403546428,29.87790773385856,26.4637082565488,0.6151200271415511,0.41599798939248084,90.11504020941788,15.127183014607311,87.35113906138498,26.5,12.480473821828637,0.0716970174174204,-5.448146959775869,0.19637438786918993,0.1380886143960219,Taita-Taveta
2007-02-18,0.2580139111928426,30.271974248712393,22.90247880325295,0.6114087050005123,0.4133146902529803,91.23524026789464,14.862874063865211,88.14952335304274,23.166666666666668,10.864565530375364,0.07659020819244998,-5.402440619596002,0.19921331811907317,0.13937379462936203,Taita-Taveta
